,text,tokenized_text,POS_text,lemmatized_text
990,@Pruthvi44922707 @JuanDeag182 @Bayernmode @CrewsMat10 Imagine gassing up Copa America top assister. The standards are so fucking low. Maybe Messi doesn't care but your lives depend on this award just so you can get twitter points.,"['Pruthvi44922707', 'JuanDeag182', 'Bayernmode', 'CrewsMat10', 'Imagine', 'gassing', 'up', 'Copa', 'America', 'top', 'assister', '', 'The', 'standards', 'are', 'so', 'fucking', 'low', '', 'Maybe', 'Messi', 'doesnt', 'care', 'but', 'your', 'lives', 'depend', 'on', 'this', 'award', 'just', 'so', 'you', 'can', 'get', 'twitter', 'points', '']","[('Pruthvi44922707', 'n'), ('JuanDeag182', 'n'), ('Bayernmode', 'n'), ('CrewsMat10', 'n'), ('Imagine', 'n'), ('gassing', 'v'), ('up', 'r'), ('Copa', 'n'), ('America', 'n'), ('top', 'a'), ('assister', 'n'), ('', 'v'), ('standards', 'n'), ('are', 'v'), ('so', 'r'), ('fucking', 'a'), ('low', 'a'), ('', 'n'), ('Maybe', 'n'), ('Messi', 'n'), ('doesnt', 'n'), ('care', 'n'), ('lives', 'n'), ('depend', 'v'), ('award', 'n'), ('just', 'r'), ('so', 'r'), ('get', 'v'), ('twitter', 'a'), ('points', 'n'), ('', 'v')]","['Pruthvi44922707', 'JuanDeag182', 'Bayernmode', 'CrewsMat10', 'Imagine', 'gas', 'up', 'Copa', 'America', 'top', 'assister', 'standard', 'be', 'so', 'fucking', 'low', 'Maybe', 'Messi', 'doesnt', 'care', 'life', 'depend', 'award', 'just', 'so', 'get', 'twitter', 'point']"
991,"He's the best passer of the ball too
Suggests how good vision MESSI has https://t.co/eZxKHWcSXi","['Hes', 'the', 'best', 'passer', 'of', 'the', 'ball', 'too', 'Suggests', 'how', 'good', 'vision', 'MESSI', 'has', '']","[('Hes', 'n'), ('best', 'a'), ('passer', 'n'), ('ball', 'n'), ('too', 'r'), ('Suggests', 'v'), ('good', 'a'), ('vision', 'n'), ('MESSI', 'n'), ('has', 'v'), ('', 'v')]","['Hes', 'best', 'passer', 'ball', 'too', 'Suggests', 'good', 'vision', 'MESSI', 'have']"
992,"@NotShehryarThfc £42m for a one footed player who can’t dribble in a straight line, underhits every pass, can’t use his right foot and can’t tackle. 

What does Lo Celso actually do? 

Except play well when he’s with his mate Messi. 

It’s not hate for no reason, it’s calling out a poor player.","['NotShehryarThfc', '£', '42m', 'for', 'a', 'one', 'footed', 'player', 'who', 'can', '', 't', 'dribble', 'in', 'a', 'straight', 'line', '', 'underhits', 'every', 'pass', '', 'can', '', 't', 'use', 'his', 'right', 'foot', 'and', 'can', '', 't', 'tackle', '', 'What', 'does', 'Lo', 'Celso', 'actually', 'do', '', 'Except', 'play', 'well', 'when', 'he', '', 's', 'with', 'his', 'mate', 'Messi', '', 'It', '', 's', 'not', 'hate', 'for', 'no', 'reason', '', 'it', '', 's', 'calling', 'out', 'a', 'poor', 'player', '']","[('NotShehryarThfc', 'n'), ('£', 'v'), ('one', 'n'), ('footed', 'v'), ('player', 'n'), ('', 'v'), ('t', 'a'), ('dribble', 'a'), ('straight', 'a'), ('line', 'n'), ('', 'n'), ('underhits', 'n'), ('pass', 'n'), ('', 'n'), ('', 'v'), ('t', 'n'), ('right', 'a'), ('foot', 'n'), ('', 'v'), ('t', 'a'), ('tackle', 'n'), ('', 'v'), ('does', 'v'), ('Lo', 'n'), ('Celso', 'n'), ('actually', 'r'), ('do', 'v'), ('', 'n'), ('play', 'n'), ('well', 'r'), ('', 'v'), ('mate', 'n'), ('Messi', 'n'), ('', 'v'), ('', 'n'), ('s', 'v'), ('not', 'r'), ('hate', 'v'), ('reason', 'n'), ('', 'v'), ('', 'n'), ('s', 'v'), ('calling', 'v'), ('out', 'r'), ('poor', 'a'), ('player', 'n'), ('', 'n')]","['NotShehryarThfc', '£', 'one', 'foot', 'player', 't', 'dribble', 'straight', 'line', 'underhits', 'pas', 't', 'right', 'foot', 't', 'tackle', 'do', 'Lo', 'Celso', 'actually', 'do', 'play', 'well', 'mate', 'Messi', 's', 'not', 'hate', 'reason', 's', 'call', 'out', 'poor', 'player']"
993,Messi Keen On Barcelona Return After Hanging Up His Boots | Sports | China Daily https://t.co/NxKRJ5ep7u,"['Messi', 'Keen', 'On', 'Barcelona', 'Return', 'After', 'Hanging', 'Up', 'His', 'Boots', '', 'Sports', '', 'China', 'Daily', '']","[('Messi', 'n'), ('Keen', 'n'), ('Barcelona', 'n'), ('Return', 'n'), ('Hanging', 'v'), ('Up', 'r'), ('Boots', 'n'), ('', 'n'), ('Sports', 'n'), ('', 'n'), ('China', 'n'), ('Daily', 'n'), ('', 'n')]","['Messi', 'Keen', 'Barcelona', 'Return', 'Hanging', 'Up', 'Boots', 'Sports', 'China', 'Daily']"
994,"@MobBarley102 @By20Made @ greatest player of all time Habibi @RocksonAmpofo @barcacentre All fanbases are, but ours has been particularly extra reactionary, and I’m not just talking about coutinho. We all knew this was bound to happen when messi left but we still keep extraordinary expectations.","['MobBarley102', 'By20Made', '', 'greatest', 'player', 'of', 'all', 'time', 'Habibi', 'RocksonAmpofo', 'barcacentre', 'All', 'fanbases', 'are', '', 'but', 'ours', 'has', 'been', 'particularly', 'extra', 'reactionary', '', 'and', 'I', '', 'm', 'not', 'just', 'talking', 'about', 'coutinho', '', 'We', 'all', 'knew', 'this', 'was', 'bound', 'to', 'happen', 'when', 'messi', 'left', 'but', 'we', 'still', 'keep', 'extraordinary', 'expectations', '']","[('MobBarley102', 'n'), ('By20Made', 'n'), ('', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('Habibi', 'n'), ('RocksonAmpofo', 'n'), ('All', 'n'), ('fanbases', 'n'), ('are', 'v'), ('', 'a'), ('has', 'v'), ('been', 'v'), ('particularly', 'r'), ('extra', 'a'), ('reactionary', 'a'), ('', 'n'), ('', 'v'), ('m', 'r'), ('not', 'r'), ('just', 'r'), ('talking', 'v'), ('coutinho', 'n'), ('', 'n'), ('knew', 'v'), ('was', 'v'), ('bound', 'v'), ('happen', 'v'), ('messi', 'n'), ('left', 'v'), ('still', 'r'), ('keep', 'v'), ('extraordinary', 'a'), ('expectations', 'n'), ('', 'v')]","['MobBarley102', 'By20Made', 'great', 'player', 'time', 'Habibi', 'RocksonAmpofo', 'All', 'fanbases', 'be', 'have', 'be', 'particularly', 'extra', 'reactionary', 'm', 'not', 'just', 'talk', 'coutinho', 'know', 'be', 'bind', 'happen', 'messi', 'leave', 'still', 'keep', 'extraordinary', 'expectation']"
995,"#Messi has scored 34 goals from outside the box since 2018.

Memphis is at 2nd position with 13 goals since 2018.","['Messi', 'has', 'scored', '34', 'goals', 'from', 'outside', 'the', 'box', 'since', '2018', '', 'Memphis', 'is', 'at', '2nd', 'position', 'with', '13', 'goals', 'since', '2018', '']","[('Messi', 'n'), ('has', 'v'), ('scored', 'v'), ('goals', 'n'), ('box', 'n'), ('', 'n'), ('Memphis', 'n'), ('is', 'v'), ('position', 'n'), ('goals', 'n'), ('', 'n')]","['Messi', 'have', 'score', 'goal', 'box', 'Memphis', 'be', 'position', 'goal']"
996,This U-13 Swedish team is taller than Messi 💀 https://t.co/F63L7y48si,"['This', 'U', '', '13', 'Swedish', 'team', 'is', 'taller', 'than', 'Messi', '', '']","[('U', 'n'), ('', 'v'), ('Swedish', 'a'), ('team', 'n'), ('is', 'v'), ('taller', 'a'), ('Messi', 'n'), ('', 'n'), ('', 'n')]","['U', 'Swedish', 'team', 'be', 'tall', 'Messi']"
997,@AdityaSwamy8 Messi didn't mention pique in his interview,"['AdityaSwamy8', 'Messi', 'didnt', 'mention', 'pique', 'in', 'his', 'interview']","[('AdityaSwamy8', 'n'), ('Messi', 'n'), ('didnt', 'n'), ('mention', 'n'), ('pique', 'n'), ('interview', 'n')]","['AdityaSwamy8', 'Messi', 'didnt', 'mention', 'pique', 'interview']"
998,@bellapoarch Wow I didn't know you were hanging out with Lionel Messi and Harry Kane,"['bellapoarch', 'Wow', 'I', 'didnt', 'know', 'you', 'were', 'hanging', 'out', 'with', 'Lionel', 'Messi', 'and', 'Harry', 'Kane']","[('bellapoarch', 'n'), ('Wow', 'n'), ('didnt', 'v'), ('know', 'v'), ('were', 'v'), ('hanging', 'v'), ('out', 'r'), ('Lionel', 'n'), ('Messi', 'n'), ('Harry', 'n'), ('Kane', 'n')]","['bellapoarch', 'Wow', 'didnt', 'know', 'be', 'hang', 'out', 'Lionel', 'Messi', 'Harry', 'Kane']"
999,"@SincereCR7 @cfchziyech @FabrizioRomano @markgoldbridge Official Penaldo playlist:
⁃Ghostin’ (ft. big matches)
⁃Carried in Portugal (ft. Eder, Guedes)
-Feeling dangerous (ft. Andorra, Crotone)
-Owned (by Messi)
-I need you (ft. Penalty, Tap-in)
-Ending it (ft. Juventus’ 9 year title winning streak)
-Dive for glory (ft. Bribed refs)","['SincereCR7', 'cfchziyech', 'FabrizioRomano', 'markgoldbridge', 'Official', 'Penaldo', 'playlist', '', '', 'Ghostin', '', '', 'ft', '', 'big', 'matches', '', '', 'Carried', 'in', 'Portugal', '', 'ft', '', 'Eder', '', 'Guedes', '', '', 'Feeling', 'dangerous', '', 'ft', '', 'Andorra', '', 'Crotone', '', '', 'Owned', '', 'by', 'Messi', '', '', 'I', 'need', 'you', '', 'ft', '', 'Penalty', '', 'Tapin', '', '', 'Ending', 'it', '', 'ft', '', 'Juventus', '', '9', 'year', 'title', 'winning', 'streak', '', '', 'Dive', 'for', 'glory', '', 'ft', '', 'Bribed', 'refs', '']","[('SincereCR7', 'n'), ('cfchziyech', 'n'), ('FabrizioRomano', 'n'), ('markgoldbridge', 'n'), ('Official', 'n'), ('Penaldo', 'n'), ('playlist', 'n'), ('', 'n'), ('', 'n'), ('Ghostin', 'n'), ('', 'n'), ('', 'n'), ('ft', 'n'), ('', 'n'), ('big', 'a'), ('matches', 'n'), ('', 'v'), ('', 'a'), ('Carried', 'n'), ('Portugal', 'n'), ('', 'n'), ('ft', 'n'), ('', 'n'), ('Eder', 'n'), ('', 'n'), ('Guedes', 'n'), ('', 'n'), ('', 'n'), ('Feeling', 'n'), ('dangerous', 'a'), ('', 'n'), ('ft', 'n'), ('', 'n'), ('Andorra', 'n'), ('', 'n'), ('Crotone', 'n'), ('', 'n'), ('', 'n'), ('Owned', 'v'), ('', 'r'), ('Messi', 'n'), ('', 'n'), ('', 'n'), ('need', 'v'), ('', 'v'), ('ft', 'a'), ('', 'n'), ('Penalty', 'n'), ('', 'n'), ('Tapin', 'n'), ('', 'n'), ('', 'n'), ('Ending', 'v'), ('', 'a'), ('ft', 'a'), ('', 'n'), ('Juventus', 'n'), ('', 'v'), ('year', 'n'), ('title', 'n'), ('winning', 'v'), ('streak', 'a'), ('', 'n'), ('', 'n'), ('Dive', 'n'), ('glory', 'n'), ('', 'n'), ('ft', 'n'), ('', 'n'), ('Bribed', 'n'), ('refs', 'v'), ('', 'n')]","['SincereCR7', 'cfchziyech', 'FabrizioRomano', 'markgoldbridge', 'Official', 'Penaldo', 'playlist', 'Ghostin', 'ft', 'big', 'match', 'Carried', 'Portugal', 'ft', 'Eder', 'Guedes', 'Feeling', 'dangerous', 'ft', 'Andorra', 'Crotone', 'Owned', 'Messi', 'need', 'ft', 'Penalty', 'Tapin', 'Ending', 'ft', 'Juventus', 'year', 'title', 'win', 'streak', 'Dive', 'glory', 'ft', 'Bribed', 'refs']"
1000,This is supposed to be a Messi fail comp 🤣 he’s not limited by goals like CR Kelly https://t.co/n3Edm4XxWf,"['This', 'is', 'supposed', 'to', 'be', 'a', 'Messi', 'fail', 'comp', '', 'he', '', 's', 'not', 'limited', 'by', 'goals', 'like', 'CR', 'Kelly', '']","[('is', 'v'), ('supposed', 'v'), ('be', 'v'), ('Messi', 'n'), ('fail', 'n'), ('comp', 'n'), ('', 'n'), ('', 'v'), ('not', 'r'), ('limited', 'v'), ('goals', 'n'), ('CR', 'n'), ('Kelly', 'n'), ('', 'n')]","['be', 'suppose', 'be', 'Messi', 'fail', 'comp', 'not', 'limit', 'goal', 'CR', 'Kelly']"
1001,"@TimelineCR7 Both of them have 40 while Messi plays as CAM ans Ronaldo as striker, this is the equivalent of De Bruyne having the same goals as Lewandowski","['TimelineCR7', 'Both', 'of', 'them', 'have', '40', 'while', 'Messi', 'plays', 'as', 'CAM', 'ans', 'Ronaldo', 'as', 'striker', '', 'this', 'is', 'the', 'equivalent', 'of', 'De', 'Bruyne', 'having', 'the', 'same', 'goals', 'as', 'Lewandowski']","[('TimelineCR7', 'n'), ('Both', 'n'), ('have', 'v'), ('Messi', 'n'), ('plays', 'v'), ('CAM', 'n'), ('ans', 'v'), ('Ronaldo', 'n'), ('striker', 'n'), ('', 'n'), ('is', 'v'), ('equivalent', 'n'), ('De', 'n'), ('Bruyne', 'n'), ('having', 'v'), ('same', 'a'), ('goals', 'n'), ('Lewandowski', 'n')]","['TimelineCR7', 'Both', 'have', 'Messi', 'play', 'CAM', 'ans', 'Ronaldo', 'striker', 'be', 'equivalent', 'De', 'Bruyne', 'have', 'same', 'goal', 'Lewandowski']"
1002,@CryptoWizardd Wizard = Messi of crypto,"['CryptoWizardd', 'Wizard', '', 'Messi', 'of', 'crypto']","[('CryptoWizardd', 'n'), ('Wizard', 'n'), ('', 'n'), ('Messi', 'n'), ('crypto', 'n')]","['CryptoWizardd', 'Wizard', 'Messi', 'crypto']"
1003,"@MagicOfBarca_ And sneakily saying ""he wished""he played for free? ,even though he didn't even offer it to him!?
What was the point of saying it then.
These things just give reason for people to be against Messi which he doesn't deserve at all.
The man couldn't even get a farewell he deserved 😑","['MagicOfBarca', 'And', 'sneakily', 'saying', '', 'he', 'wished', '', 'he', 'played', 'for', 'free', '', '', 'even', 'though', 'he', 'didnt', 'even', 'offer', 'it', 'to', 'him', '', '', 'What', 'was', 'the', 'point', 'of', 'saying', 'it', 'then', '', 'These', 'things', 'just', 'give', 'reason', 'for', 'people', 'to', 'be', 'against', 'Messi', 'which', 'he', 'doesnt', 'deserve', 'at', 'all', '', 'The', 'man', 'couldnt', 'even', 'get', 'a', 'farewell', 'he', 'deserved', '']","[('MagicOfBarca', 'n'), ('sneakily', 'r'), ('saying', 'v'), ('wished', 'v'), ('played', 'v'), ('free', 'a'), ('', 'n'), ('', 'n'), ('even', 'r'), ('didnt', 'v'), ('even', 'r'), ('offer', 'v'), ('', 'v'), ('was', 'v'), ('point', 'n'), ('saying', 'v'), ('then', 'r'), ('', 'v'), ('things', 'n'), ('just', 'r'), ('give', 'v'), ('reason', 'n'), ('people', 'n'), ('be', 'v'), ('Messi', 'n'), ('doesnt', 'v'), ('deserve', 'n'), ('', 'v'), ('man', 'n'), ('couldnt', 'v'), ('even', 'r'), ('get', 'v'), ('farewell', 'n'), ('deserved', 'v'), ('', 'n')]","['MagicOfBarca', 'sneakily', 'say', 'wish', 'play', 'free', 'even', 'didnt', 'even', 'offer', 'be', 'point', 'say', 'then', 'thing', 'just', 'give', 'reason', 'people', 'be', 'Messi', 'doesnt', 'deserve', 'man', 'couldnt', 'even', 'get', 'farewell', 'deserve']"
1004,"@Ezalia21 @mamoonkhan09 @BarcaWorldwide Its not about fan of Messi or Barca, its about transparency and accountability. If you are the president of the club and are truly honest in saving the club, then don't act like Bartomeu. Laporta is doing the same things as Bartomeu. Why you crying now that Laporta is exposed","['Ezalia21', 'mamoonkhan09', 'BarcaWorldwide', 'Its', 'not', 'about', 'fan', 'of', 'Messi', 'or', 'Barca', '', 'its', 'about', 'transparency', 'and', 'accountability', '', 'If', 'you', 'are', 'the', 'president', 'of', 'the', 'club', 'and', 'are', 'truly', 'honest', 'in', 'saving', 'the', 'club', '', 'then', 'dont', 'act', 'like', 'Bartomeu', '', 'Laporta', 'is', 'doing', 'the', 'same', 'things', 'as', 'Bartomeu', '', 'Why', 'you', 'crying', 'now', 'that', 'Laporta', 'is', 'exposed']","[('Ezalia21', 'n'), ('mamoonkhan09', 'v'), ('BarcaWorldwide', 'n'), ('not', 'r'), ('fan', 'n'), ('Messi', 'n'), ('Barca', 'n'), ('', 'n'), ('transparency', 'n'), ('accountability', 'n'), ('', 'v'), ('are', 'v'), ('president', 'n'), ('club', 'n'), ('are', 'v'), ('truly', 'r'), ('honest', 'a'), ('saving', 'v'), ('club', 'n'), ('', 'n'), ('then', 'r'), ('dont', 'v'), ('act', 'n'), ('Bartomeu', 'n'), ('', 'n'), ('Laporta', 'n'), ('is', 'v'), ('doing', 'v'), ('same', 'a'), ('things', 'n'), ('Bartomeu', 'n'), ('', 'n'), ('crying', 'v'), ('now', 'r'), ('Laporta', 'n'), ('is', 'v'), ('exposed', 'v')]","['Ezalia21', 'mamoonkhan09', 'BarcaWorldwide', 'not', 'fan', 'Messi', 'Barca', 'transparency', 'accountability', 'be', 'president', 'club', 'be', 'truly', 'honest', 'save', 'club', 'then', 'dont', 'act', 'Bartomeu', 'Laporta', 'be', 'do', 'same', 'thing', 'Bartomeu', 'cry', 'now', 'Laporta', 'be', 'expose']"
