,text,created_at,id,author_id
30,"@soulsonicc Messi is the definition of a playmaker can playmake through his ball progresion is a brilliant passer as well, the only other attacker who’s on that level is Neymar.",2021-11-01T14:43:27.000Z,1455183709540425742,3032019214
31,"@RudraXCR7 @komelodySA1 Respect him my g, At least he has more followers than Messi has ligue 1 goals",2021-11-01T14:43:16.000Z,1455183667152654344,718065254
32,Waiting on the announcement video with some baller instrumental music and a Hugo Boss suited Conte stepping on the pitch with drone footage panning to him with the cockerel in the background similar to Messi at psg,2021-11-01T14:43:15.000Z,1455183659380711430,962103873405177856
33,"@honest_messi Pionel Pessi's tracklist leaked !!!

 1. Neymar gave me a career
 2. Lewandowski finished me
 3. 8-2
 4. I own Elche 
 5. I am a fraud (ft Luis Vampirez)
 6.10m
 7.I fled La Liga
 8. Want to be Ronaldo
 9. Long live Bolivia
 10. Wind man",2021-11-01T14:43:00.000Z,1455183597204291590,1033140637267185664
34,Exactly. « Messi is a Barcelona player. Ronaldo can play in any team and any system » https://t.co/LH1BxHY1UR,2021-11-01T14:42:57.000Z,1455183586299158531,537812625
35,@breathMessi21 I still can't understand Messi had most goal in 2016 and not win. Now days people say lewa deserve ballon do'r just because he scored more goal then Messi,2021-11-01T14:42:51.000Z,1455183561120616448,1306300523037876224
36,@ClubDelSiglo @honest_messi Cry virgin,2021-11-01T14:42:50.000Z,1455183556557291529,1375183077178286082
37,@ESPNUK After one performance? Come on Ronaldo and Messi taught us better,2021-11-01T14:42:47.000Z,1455183544679010308,3392272919
38,@RespiratoryDafe Messi's team,2021-11-01T14:42:43.000Z,1455183525381038081,1202985273199595523
39,@_camaza Still in the shadow of Messi 😂,2021-11-01T14:42:40.000Z,1455183514215845899,736639784777613312
40,"I said when Messi left, Laporta Doesn’t want Messi to continue and look now",2021-11-01T14:42:25.000Z,1455183452328898567,1415343599374544898
41,"@starsalki @_Kay_RM @destroooo_ @PSGhub @sport thats juventus fault they signed ronaldo for ucl, without building their team with good players first. but messi has come into a super team and he is struggling. i dont know what he wouldve done in the most defensive league with bentancur and mckennie as his midfielders",2021-11-01T14:42:06.000Z,1455183371580186628,848895283287257088
42,Messi crumbling in Uber Eats league…still 0 goals 😂😭 https://t.co/wSzIefRZl2,2021-11-01T14:41:46.000Z,1455183288117649414,1564701038
43,@barca__fan__ One day we will get to know about Messi and Ter Static relationship as well,2021-11-01T14:41:42.000Z,1455183269641666564,1453230302336331776
44,@honest_messi And an 8.2 sofascore https://t.co/9haspfe9yY,2021-11-01T14:41:37.000Z,1455183249643245569,718065254
45,@messi_goated @FvBarcelona G he's proven innocent ur argument is always rape case yet u never follow the news😭😭😭,2021-11-01T14:41:33.000Z,1455183233918722064,1318176246585466880
46,"@VishuDuhoon10 @adamGuater @totalcristiano Messi

Goal 0
Assist 0
Yellow card 1
Games 5

Nobody is lying here 🙏🙏👍💯 this is for real https://t.co/9dJa1MzBd7",2021-11-01T14:41:30.000Z,1455183221667282951,1410759008261128192
47,"In 2021, Cristiano Ronaldo, Salah, Lewandowski, Mbappé, Benzema etc cannot play football at the level of Messi/Neymar at their best.",2021-11-01T14:41:18.000Z,1455183172329689092,1150493616453967872
48,"It’s quite self explanatory. 

When Neymar is performing at/close to his best, for example, Bayern/Uruguay/Copa America in 2021, his level of performance is so high, only Messi at/close to his best comes close. https://t.co/ROwXzHR6jk",2021-11-01T14:41:18.000Z,1455183169645334529,1150493616453967872
49,@breathMessi21 Brooo 😭 I can't wait to see Messi lift His 7th so we all.go back to.the video of Ronaldo saying he wants to win 7-8 and more above leo,2021-11-01T14:41:02.000Z,1455183103530610695,1282952559620128768
50,@Jhonny97171389 @MxqDee @Mohamed90830869 @TimelineCR7 @crcrcrcrg Messi's stats against PL clubs?,2021-11-01T14:40:56.000Z,1455183077878255628,1137861406710272000
51,"Worth noting that PSG have messi, mbappe and verratti out. Could easily fall behind and be chasing the game like against Lille - when they ultimately won 2-1.",2021-11-01T14:40:52.000Z,1455183061948190723,1455116381112967170
52,"@Sharym7iiiiii @KieranCFC88 @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer So cuz Messi beat us twice I should hate him
Noooo
I watched Messi play football and knew Messi is a god amongst us
I choose him and that's that",2021-11-01T14:40:49.000Z,1455183049122058246,1424014093061603330
53,@aryesh_10 So messi keep struggle in that shit irritating league for 2 year he should ask to leave if they didn't sack poch and sigh some midfielder.,2021-11-01T14:40:49.000Z,1455183047825920000,1306300523037876224
54,@amitrmfc @goal @FCBarcelona @TeamMessi How about one tweet without including Messi,2021-11-01T14:40:48.000Z,1455183044961136644,1408474343126953987
55,Messi's UCL career without group stage goals : https://t.co/I0YVCpbxJp,2021-11-01T14:40:45.000Z,1455183031073849344,718065254
56,Messi is my GOAT https://t.co/tF1EAo8yCr,2021-11-01T14:40:39.000Z,1455183005878738948,1170639479121596416
57,"@_ibrxhim11_ @FabrizioRomano The players Poch has doesn’t suit his style. Messi doesn’t press, Neymar rarely presses, Mbappe does but what’s the point when the others don’t.",2021-11-01T14:40:36.000Z,1455182992989691907,1263636652204982272
58,@HariFCMessi Messi is not winning Ballin d' or,2021-11-01T14:40:35.000Z,1455182988468174859,1242838073886543872
59,@Leslley20 @SelecaoTalk @CrewsMat10 Not like messi has a good start or something,2021-11-01T14:40:27.000Z,1455182958067949574,736639784777613312
60,Messi still loves Barcelona. You could see it in his eyes. He will come home.,2021-11-01T14:40:22.000Z,1455182934151995397,1419072613968760836
61,@honest_messi Bts &gt; Vardrid and Penaldog,2021-11-01T14:40:21.000Z,1455182933262807043,1375183077178286082
62,@FvBarcelona @messi_goated Ur club is finished g even Eric Garcia is a starter,2021-11-01T14:40:19.000Z,1455182921837412360,1318176246585466880
63,ten minutes into the game with the score at 0-0 pep gave the nod to messi and eto'o. the two players had to swap positions.,2021-11-01T14:40:19.000Z,1455182921476739074,939134709120069633
64,@easyWsOnly @KieranCFC88 @s__avvy @edsonsa79718631 @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer Same people that hate on fati stans for shitting on Messi,2021-11-01T14:40:13.000Z,1455182899490271234,1449164432521809924
65,"@MinhQuanRM @FvBarcelona More assists then rapistiano 😭 
More ballon d'or
More golden boot 
More G/A
Only Thing Ronaldo have over messi is rape case 😭",2021-11-01T14:40:09.000Z,1455182879017811968,1423341439606566915
66,"@EvertonNewsFeed Has a good season and thinks he’s on Messi’s level,I think before his only good season they are actually his original footy boots he’s wearing",2021-11-01T14:40:07.000Z,1455182872999088143,894208668367040513
67,"@FvBarcelona @messi_goated 8-2, Roma, Anfield in the UCL. 4 straight loss at El clasico.",2021-11-01T14:40:02.000Z,1455182853528981511,1318176246585466880
68,"@Utd_Luckzy @UtdLew Poch is just another Ole, scared of silverware, average tactics. He has a team of Messi, Neymar, Mbappe, Gini, Marquinhos, Donnarumma, Kimpembe, Di Maria, Verratti, Gueye and he’s struggling against OG Nice and other farmers",2021-11-01T14:39:58.000Z,1455182835384475650,1256790734847578113
69,@breathMessi21 He is such a pure soul. He has a lot of haters. Imagine if Messi was wearing Halloween custome with his fellow PSG team yesterday. The media and everyone else will tear him apart.,2021-11-01T14:39:54.000Z,1455182817839702030,1938194274
70,@honest_messi W sadly my idol Pessi is finished,2021-11-01T14:39:52.000Z,1455182810738790414,1167109489566371840
71,@Magical__Messi It's gonna be fun - the one who wants it the least will get it😄,2021-11-01T14:39:50.000Z,1455182802467569674,51080524
72,"@cfcsummer @TC38534491 @Jimmyfrankie_ @Matt_Law_DT Drogba :- 254 appearances, 104 goals, 55 assists
Kane :- 254 appearances, 167 goals, 35 assists
I'd definitely have Drogba in big games but he's not better than Kane overall. Kane's prime saw him outscore every itw player over a year, including Messi, Ronaldo, Suarez, Lewy",2021-11-01T14:39:49.000Z,1455182797669208067,827909140399820801
73,@laruleMayor @ESPNFC Messi hasn't been the best in eight years but people act like he has been. Ages since he won a champions league and only wins with the most stacked teams ever.,2021-11-01T14:39:29.000Z,1455182711606423555,479534742
74,@messi_goated Congrats bro!,2021-11-01T14:39:24.000Z,1455182691675086851,1400421654015188998
75,@breathMessi21 Answer: Messi &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; All players,2021-11-01T14:39:24.000Z,1455182691179982848,1440702032118042635
76,"If he had the conditions of top flight football today there wouldn't be a Messi vs CR Kelly debate because he'd be that far ahead. El Pibe de Oro was put on this planet to have a ball at his feet and bring joy, and that's exactly what he did. Undeniable greatest ever. https://t.co/fSyhqokGbo",2021-11-01T14:39:18.000Z,1455182665775263753,985802389105135616
77,Messi doesn’t deserve ballon d’or,2021-11-01T14:39:12.000Z,1455182643344019456,1438908156038483980
78,@n7beel__ @_Kay_RM @destroooo_ @PSGhub @sport JUV sigh Ronaldo for UCL now you tell me what's excuse should be ? Messi is top scorer of la liga all time then why he is struggle is easily league,2021-11-01T14:39:11.000Z,1455182639044841476,1306300523037876224
79,@3PEPE__ @honest_messi @Afc_Ahmed14 @AkafiAli Common W + bodied that fraud,2021-11-01T14:39:10.000Z,1455182632841515008,1258008753569443840
80,@messi_goated @FvBarcelona More goals than Pepsi,2021-11-01T14:39:07.000Z,1455182621244211208,1318176246585466880
81,"@MinhQuanRM @messi_goated captain(2nd) and starter in best club of the decade(iffhs) 

certain someone ghosting in paris cant relate",2021-11-01T14:39:04.000Z,1455182607809794052,1349281592804470789
82,@30Ball__ Still better than Messi,2021-11-01T14:38:55.000Z,1455182572355530763,1454911518655623168
83,"@Tom92855662 Innit lad, if he had the conditions of top flight football today there wouldn't be a Messi vs CR Kelly debate because he'd be that far ahead. El Pibe de Oro was put on this planet to have a ball at his feet and bring joy, and that's exactly what he did.",2021-11-01T14:38:51.000Z,1455182555054067724,985802389105135616
84,@ESPNUK U deserve it leave Messi and Ronaldo,2021-11-01T14:38:46.000Z,1455182532845113348,1222220096585764867
85,"Messi doesn’t give a single sh!t about these individual awards, also got robbed many but still ended up winning the most against these PR merchants.",2021-11-01T14:38:34.000Z,1455182481099931648,1228693340734083072
86,Nobody asked me to play free for Barcelona - Messi https://t.co/3FBOUE7UuM,2021-11-01T14:38:33.000Z,1455182478134714368,985732402617122816
87,@goal @FCBarcelona @TeamMessi Incredible Messi,2021-11-01T14:38:09.000Z,1455182377366478853,1373765244229681152
88,@DestinhoMagic He asked messi not pest,2021-11-01T14:38:08.000Z,1455182372433891333,1350725078099476484
89,"@CrewsMat10 Levels mann! He doesn't care to fight with his mouth or money. His legs/unique talent and hardwork will do the talking on the field!
That's the difference between Messi' and the rest!",2021-11-01T14:38:08.000Z,1455182371788034054,2288671236
90,"Lionel Messi ‘would like to contribute again’ at Barcelona, ‘the club that I love’ after PSG stay https://t.co/wOgOU82YLr",2021-11-01T14:38:07.000Z,1455182367866466304,1331632873338793986
91,@fcbnilebagged No wonder he posted this on Messi’s farewell. Disgusting snake https://t.co/o6boSkwzq9,2021-11-01T14:38:01.000Z,1455182343702859779,354756967
92,@Case14i and he’s still doing better than messi💀,2021-11-01T14:38:00.000Z,1455182340397879302,1215961442832330755
93,LIONEL FUCKIN MESSI!!!!!!!!!!!!!!,2021-11-01T14:37:43.000Z,1455182269388234752,1257865314496180225
94,"@EdwinJacob_11 @Nightmonkey828 @PSGhub @PSG_English I'd play a 3,5,2 as messi and di Maria as the AM's , neymar mbappe as the strikers with hakimi and mendes playing wing back, with 3 center backs and verratti playing DM as verratti is our key to win the ucl imo",2021-11-01T14:37:39.000Z,1455182252250476549,1291075834896420864
95,@ThatsSketchyy @ESPNFC Mbappe Neymar Messi will never have as many goals in a season at Psg than him yet you probably think they are all better than him.,2021-11-01T14:37:39.000Z,1455182251059204102,479534742
96,"@NutmegSuarez And why are you comparing?
They’re new young skillful players… As time goes they would be recognized as one of the best just like the others .. Neymar , Ronaldo , Gotze and Messi took over seasons to make up their name with their talent they had .. That’s the same as this",2021-11-01T14:37:36.000Z,1455182238614753294,1393202709399056386
97,"@messi_goated ikr, shame on pak army for losing in movies 😡",2021-11-01T14:37:35.000Z,1455182234865094657,1431298520548581378
98,HAWKS' CHARACTER WAS INSPIRED BY LIONEL MESSI??????? MY WORLDS ARE COLLIDING,2021-11-01T14:37:26.000Z,1455182195623010306,1257865314496180225
99,@FvBarcelona @messi_goated And Gerard Pique? What's did he do?,2021-11-01T14:37:19.000Z,1455182168351674371,1318176246585466880
0,@KieranCFC88 @s__avvy @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer It's the only comparable situation since Messi is nothing at psg. Messi also slapped utd twice in 2 ucl finals. Being a utd fan and loving Messi and slandering ronaldo is weird,2021-11-01T14:37:17.000Z,1455182158130188297,1449164432521809924
1,"@LiamRNumeroUno I like him.. I just like Enrique. The things he did with Suarez, Neymar and Messi as a front 3
Love to see Rashford, Sancho and Greenwood under him",2021-11-01T14:37:11.000Z,1455182133933363200,1350857643930361861
2,@TimelineCR7 Liar Messi has 40 goals,2021-11-01T14:37:07.000Z,1455182115642003470,755019326147747840
3,@AryanFCBFC Mf i was a barca fan since i was 7. I love Messi. All the barca Fan messi hate tweets are just to rattle his fanbase.,2021-11-01T14:37:06.000Z,1455182112269627393,1381158432712007680
